order_id,order_date,drug_id,drug_name,supplier_id,supplier_name,quantity_kg,price_per_kg,total_cost_usd,promised_delivery,actual_delivery,lead_time_days,on_time,year,month,quarter
ORD03789,2022-10-22,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,500,2265.93,1132965.0,2022-11-05,2022-11-08,17,False,2022,10,Q4
ORD04508,2022-10-23,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,500,77.86,38930.0,2022-12-29,2023-01-04,73,True,2022,10,Q4
ORD01730,2022-10-23,DRG001,Lisinopril,SUP004,Laurus Labs Synthesis,100,118.35,11835.0,2022-12-29,2022-12-31,69,True,2022,10,Q4
ORD00318,2022-10-23,DRG005,Glimepiride,SUP014,Euroapi France,1000,455.39,455390.0,2022-11-24,2022-11-30,38,False,2022,10,Q4
ORD02310,2022-10-23,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,5000,68.84,344200.0,2022-12-29,2023-01-12,81,False,2022,10,Q4
ORD00710,2022-10-23,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,250,825.66,206415.0,2022-11-06,2022-11-08,16,False,2022,10,Q4
ORD00700,2022-10-23,DRG018,Cetirizine HCl,SUP025,Lupin API Division,2000,47.55,95100.0,2022-12-29,2022-12-20,58,True,2022,10,Q4
ORD00119,2022-10-24,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,500,68.88,34440.0,2022-11-25,2022-11-30,37,False,2022,10,Q4
ORD04673,2022-10-24,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,5000,82.54,412700.0,2022-12-20,2022-12-02,39,True,2022,10,Q4
ORD02949,2022-10-24,DRG004,Metformin HCl,SUP001,Aurobindo API Ltd,500,33.92,16960.0,2022-12-30,2022-12-28,65,True,2022,10,Q4
ORD01341,2022-10-25,DRG016,Escitalopram Oxalate,SUP012,Siegfried AG Pharma,500,525.51,262755.0,2022-11-26,2022-11-21,27,True,2022,10,Q4
ORD01819,2022-10-25,DRG015,Sertraline HCl,SUP018,Cambrex API Corp,500,404.49,202245.0,2022-11-08,2022-11-07,13,True,2022,10,Q4
ORD00054,2022-10-25,DRG005,Glimepiride,SUP014,Euroapi France,1000,462.22,462220.0,2022-11-26,2022-11-23,29,True,2022,10,Q4
ORD03225,2022-10-26,DRG001,Lisinopril,SUP002,Cipla Chemical Works,250,92.08,23020.0,2023-01-01,2022-12-29,64,True,2022,10,Q4
ORD01014,2022-10-26,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,100,74.82,7482.0,2023-01-01,2022-12-28,63,True,2022,10,Q4
ORD03441,2022-10-26,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,500,375.36,187680.0,2023-01-01,2022-12-24,59,True,2022,10,Q4
ORD03077,2022-10-26,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,250,385.16,96290.0,2023-01-01,2023-01-12,78,False,2022,10,Q4
ORD03029,2022-10-26,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,500,18.85,9425.0,2023-01-01,2023-01-12,78,False,2022,10,Q4
ORD02094,2022-10-27,DRG005,Glimepiride,SUP020,Teva API Israel,100,354.14,35414.0,2022-12-11,2022-12-10,44,True,2022,10,Q4
ORD01675,2022-10-27,DRG016,Escitalopram Oxalate,SUP012,Siegfried AG Pharma,50,525.83,26291.5,2022-11-28,2022-11-26,30,True,2022,10,Q4
ORD00601,2022-10-28,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,250,68.51,17127.5,2023-01-03,2023-01-18,82,False,2022,10,Q4
ORD01311,2022-10-28,DRG017,Oseltamivir Phosphate,SUP010,Novartis API GmbH,250,1828.86,457215.0,2022-11-29,2022-11-28,31,True,2022,10,Q4
ORD04668,2022-10-28,DRG013,Omeprazole,SUP014,Euroapi France,100,168.95,16895.0,2022-11-29,2022-11-25,28,True,2022,10,Q4
ORD02376,2022-10-28,DRG005,Glimepiride,SUP002,Cipla Chemical Works,250,281.53,70382.5,2023-01-03,2022-12-27,60,True,2022,10,Q4
ORD01946,2022-10-28,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,500,193.23,96615.0,2023-01-03,2023-01-04,68,True,2022,10,Q4
ORD03332,2022-10-29,DRG001,Lisinopril,SUP025,Lupin API Division,500,94.78,47390.0,2023-01-04,2023-01-09,72,True,2022,10,Q4
ORD00401,2022-10-29,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,500,190.55,95275.0,2023-01-04,2022-12-27,59,True,2022,10,Q4
ORD04097,2022-10-29,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,500,34.02,17010.0,2023-01-04,2023-01-11,74,False,2022,10,Q4
ORD00782,2022-10-29,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,500,26.46,13230.0,2023-01-04,2022-12-31,63,True,2022,10,Q4
ORD01871,2022-10-29,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,500,542.18,271090.0,2022-11-12,2022-11-14,16,False,2022,10,Q4
ORD03951,2022-10-29,DRG015,Sertraline HCl,SUP018,Cambrex API Corp,250,416.35,104087.5,2022-11-12,2022-11-11,13,True,2022,10,Q4
ORD00753,2022-10-30,DRG016,Escitalopram Oxalate,SUP023,Mylan API Japan,1000,504.78,504780.0,2023-01-05,2023-01-17,79,False,2022,10,Q4
ORD04449,2022-10-30,DRG006,Ibuprofen,SUP015,Polpharma API Poland,2000,34.5,69000.0,2022-12-01,2022-12-04,35,True,2022,10,Q4
ORD03074,2022-10-30,DRG009,Azithromycin,SUP010,Novartis API GmbH,250,234.09,58522.5,2022-12-01,2022-12-09,40,False,2022,10,Q4
ORD04720,2022-10-30,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,500,139.54,69770.0,2023-01-05,2023-01-13,75,False,2022,10,Q4
ORD00914,2022-10-30,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,1000,341.08,341080.0,2023-01-05,2023-01-14,76,False,2022,10,Q4
ORD04347,2022-10-30,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,500,41.24,20620.0,2022-12-01,2022-12-06,37,False,2022,10,Q4
ORD02594,2022-10-30,DRG001,Lisinopril,SUP006,Zhejiang Pharma Chemical,50,76.09,3804.5,2023-01-05,2022-12-23,54,True,2022,10,Q4
ORD01614,2022-10-30,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,2000,47.88,95760.0,2023-01-05,2023-01-10,72,True,2022,10,Q4
ORD04858,2022-10-31,DRG012,Montelukast Sodium,SUP017,Thermo Fisher Pharma,1000,1041.57,1041570.0,2022-11-14,2022-11-12,12,True,2022,10,Q4
ORD04049,2022-10-31,DRG013,Omeprazole,SUP020,Teva API Israel,250,116.19,29047.5,2022-12-15,2022-12-12,42,True,2022,10,Q4
ORD04496,2022-10-31,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,1000,2205.05,2205050.0,2022-11-14,2022-11-14,14,True,2022,10,Q4
ORD01705,2022-10-31,DRG009,Azithromycin,SUP010,Novartis API GmbH,100,286.87,28687.0,2022-12-02,2022-12-08,38,False,2022,10,Q4
ORD04987,2022-10-31,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,2000,575.76,1151520.0,2022-12-02,2022-11-21,21,True,2022,10,Q4
ORD01469,2022-11-01,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,500,93.1,46550.0,2023-01-07,2023-01-17,77,False,2022,11,Q4
ORD03325,2022-11-01,DRG016,Escitalopram Oxalate,SUP005,Divi's Laboratories API,500,388.45,194225.0,2023-01-07,2023-01-04,64,True,2022,11,Q4
ORD04996,2022-11-01,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,500,80.2,40100.0,2023-01-07,2023-01-14,74,False,2022,11,Q4
ORD04379,2022-11-01,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,500,33.32,16660.0,2023-01-07,2023-01-01,61,True,2022,11,Q4
ORD04429,2022-11-01,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,250,652.03,163007.5,2022-12-03,2022-12-05,34,True,2022,11,Q4
ORD01555,2022-11-01,DRG018,Cetirizine HCl,SUP025,Lupin API Division,250,49.0,12250.0,2023-01-07,2023-01-04,64,True,2022,11,Q4
ORD03531,2022-11-02,DRG004,Metformin HCl,SUP025,Lupin API Division,100,38.93,3893.0,2023-01-08,2022-12-31,59,True,2022,11,Q4
ORD04706,2022-11-03,DRG005,Glimepiride,SUP002,Cipla Chemical Works,500,260.47,130235.0,2023-01-09,2023-01-13,71,True,2022,11,Q4
ORD03168,2022-11-03,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,250,51.37,12842.5,2023-01-09,2022-12-22,49,True,2022,11,Q4
ORD02261,2022-11-03,DRG017,Oseltamivir Phosphate,SUP010,Novartis API GmbH,500,2062.1,1031050.0,2022-12-05,2022-12-04,31,True,2022,11,Q4
ORD00286,2022-11-03,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,250,625.57,156392.5,2022-12-05,2022-12-03,30,True,2022,11,Q4
ORD02045,2022-11-03,DRG005,Glimepiride,SUP010,Novartis API GmbH,2000,458.33,916660.0,2022-12-05,2022-12-06,33,True,2022,11,Q4
ORD00181,2022-11-04,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,250,82.42,20605.0,2023-01-10,2022-12-30,56,True,2022,11,Q4
ORD04084,2022-11-04,DRG001,Lisinopril,SUP008,CSPC Pharma Intermediates,500,83.91,41955.0,2023-01-10,2022-12-27,53,True,2022,11,Q4
ORD02881,2022-11-05,DRG007,Acetaminophen (Paracetamol),SUP007,Huahai Pharmaceutical API,1000,20.81,20810.0,2023-01-11,2023-01-25,81,False,2022,11,Q4
ORD00423,2022-11-05,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,500,48.36,24180.0,2022-12-25,2023-01-07,63,False,2022,11,Q4
ORD02548,2022-11-05,DRG013,Omeprazole,SUP020,Teva API Israel,100,123.59,12359.0,2022-12-20,2022-12-22,47,True,2022,11,Q4
ORD01546,2022-11-05,DRG017,Oseltamivir Phosphate,SUP016,Pfizer CentreOne API,5000,2525.69,12628450.0,2022-11-19,2022-11-18,13,True,2022,11,Q4
ORD01917,2022-11-05,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,250,94.88,23720.0,2023-01-11,2023-01-06,62,True,2022,11,Q4
ORD03912,2022-11-06,DRG011,Salbutamol Sulfate,SUP010,Novartis API GmbH,500,629.61,314805.0,2022-12-08,2022-12-13,37,False,2022,11,Q4
ORD02955,2022-11-06,DRG013,Omeprazole,SUP014,Euroapi France,5000,152.6,763000.0,2022-12-08,2022-12-02,26,True,2022,11,Q4
ORD04245,2022-11-06,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,500,135.68,67840.0,2023-01-12,2023-01-18,73,True,2022,11,Q4
ORD03109,2022-11-06,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,2000,2635.66,5271320.0,2022-12-08,2022-12-12,36,False,2022,11,Q4
ORD01138,2022-11-07,DRG007,Acetaminophen (Paracetamol),SUP006,Zhejiang Pharma Chemical,500,18.52,9260.0,2023-01-13,2023-01-24,78,False,2022,11,Q4
ORD00068,2022-11-07,DRG008,Amoxicillin Trihydrate,SUP002,Cipla Chemical Works,250,73.92,18480.0,2023-01-13,2023-01-05,59,True,2022,11,Q4
ORD00053,2022-11-07,DRG010,Ciprofloxacin HCl,SUP015,Polpharma API Poland,250,111.58,27895.0,2022-12-09,2022-12-15,38,False,2022,11,Q4
ORD00074,2022-11-08,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,250,78.1,19525.0,2023-01-14,2023-01-17,70,True,2022,11,Q4
ORD01572,2022-11-08,DRG001,Lisinopril,SUP015,Polpharma API Poland,50,130.26,6513.0,2022-12-10,2022-12-08,30,True,2022,11,Q4
ORD01124,2022-11-08,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,100,147.08,14708.0,2023-01-14,2023-01-23,76,False,2022,11,Q4
ORD03664,2022-11-09,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,500,61.46,30730.0,2023-01-15,2023-01-25,77,False,2022,11,Q4
ORD04414,2022-11-09,DRG002,Amlodipine Besylate,SUP010,Novartis API GmbH,250,279.89,69972.5,2022-12-11,2022-12-18,39,False,2022,11,Q4
ORD02133,2022-11-09,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,100,26.69,2669.0,2023-01-15,2023-01-11,63,True,2022,11,Q4
ORD01994,2022-11-09,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,5000,126.61,633050.0,2023-01-15,2023-01-18,70,True,2022,11,Q4
ORD03236,2022-11-09,DRG008,Amoxicillin Trihydrate,SUP006,Zhejiang Pharma Chemical,250,61.24,15310.0,2023-01-15,2022-12-28,49,True,2022,11,Q4
ORD05165,2022-11-09,DRG008,Amoxicillin Trihydrate,SUP008,CSPC Pharma Intermediates,2000,63.43,126860.0,2023-01-15,2023-01-05,57,True,2022,11,Q4
ORD02809,2022-11-09,DRG005,Glimepiride,SUP014,Euroapi France,500,472.43,236215.0,2022-12-11,2022-12-11,32,True,2022,11,Q4
ORD02353,2022-11-09,DRG001,Lisinopril,SUP015,Polpharma API Poland,50,133.3,6665.0,2022-12-11,2022-12-08,29,True,2022,11,Q4
ORD00479,2022-11-09,DRG003,Atorvastatin Calcium,SUP023,Mylan API Japan,1000,356.37,356370.0,2023-01-15,2022-12-28,49,True,2022,11,Q4
ORD04624,2022-11-09,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,2000,78.39,156780.0,2023-01-15,2023-01-17,69,True,2022,11,Q4
ORD03030,2022-11-10,DRG009,Azithromycin,SUP002,Cipla Chemical Works,2000,126.78,253560.0,2023-01-16,2023-01-12,63,True,2022,11,Q4
ORD00338,2022-11-10,DRG002,Amlodipine Besylate,SUP010,Novartis API GmbH,2000,252.13,504260.0,2022-12-12,2022-12-04,24,True,2022,11,Q4
ORD04199,2022-11-10,DRG018,Cetirizine HCl,SUP015,Polpharma API Poland,500,69.64,34820.0,2022-12-12,2022-12-07,27,True,2022,11,Q4
ORD00412,2022-11-11,DRG007,Acetaminophen (Paracetamol),SUP022,Cristalia Brazil API,50,33.24,1662.0,2022-12-31,2023-01-01,51,True,2022,11,Q4
ORD04962,2022-11-11,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,250,83.0,20750.0,2023-01-17,2023-01-11,61,True,2022,11,Q4
ORD01054,2022-11-11,DRG006,Ibuprofen,SUP009,Shandong Xinhua API,2000,24.25,48500.0,2023-01-17,2023-01-04,54,True,2022,11,Q4
ORD02252,2022-11-11,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,500,21.19,10595.0,2023-01-17,2022-12-29,48,True,2022,11,Q4
ORD01868,2022-11-11,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,500,268.57,134285.0,2023-01-17,2022-12-27,46,True,2022,11,Q4
ORD04136,2022-11-11,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,1000,617.59,617590.0,2022-12-13,2022-12-13,32,True,2022,11,Q4
ORD03826,2022-11-12,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,1000,581.82,581820.0,2023-01-18,2022-12-28,46,True,2022,11,Q4
ORD02455,2022-11-12,DRG008,Amoxicillin Trihydrate,SUP002,Cipla Chemical Works,250,84.34,21085.0,2023-01-18,2023-01-11,60,True,2022,11,Q4
ORD04100,2022-11-12,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,250,48.86,12215.0,2023-01-01,2023-01-01,50,True,2022,11,Q4
ORD04521,2022-11-12,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,1000,46.11,46110.0,2022-12-14,2022-12-11,29,True,2022,11,Q4
ORD00591,2022-11-12,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,1000,534.04,534040.0,2022-11-26,2022-11-25,13,True,2022,11,Q4
ORD02494,2022-11-12,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,100,1700.45,170045.0,2023-01-18,2023-01-18,67,True,2022,11,Q4
ORD01482,2022-11-14,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,500,427.5,213750.0,2022-12-16,2022-12-25,41,False,2022,11,Q4
ORD02377,2022-11-15,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,100,72.67,7267.0,2023-01-21,2023-01-14,60,True,2022,11,Q4
ORD02005,2022-11-15,DRG006,Ibuprofen,SUP008,CSPC Pharma Intermediates,1000,22.56,22560.0,2023-01-21,2023-01-01,47,True,2022,11,Q4
ORD01588,2022-11-15,DRG003,Atorvastatin Calcium,SUP005,Divi's Laboratories API,100,270.05,27005.0,2023-01-21,2023-01-13,59,True,2022,11,Q4
ORD04484,2022-11-15,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,1000,425.44,425440.0,2022-12-17,2022-12-10,25,True,2022,11,Q4
ORD04663,2022-11-15,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,1000,610.85,610850.0,2022-12-17,2022-12-14,29,True,2022,11,Q4
ORD04464,2022-11-15,DRG001,Lisinopril,SUP020,Teva API Israel,250,129.29,32322.5,2022-12-30,2023-01-03,49,True,2022,11,Q4
ORD04909,2022-11-15,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,250,88.9,22225.0,2023-01-21,2023-01-18,64,True,2022,11,Q4
ORD04598,2022-11-16,DRG016,Escitalopram Oxalate,SUP012,Siegfried AG Pharma,1000,544.52,544520.0,2022-12-18,2022-12-14,28,True,2022,11,Q4
ORD00075,2022-11-16,DRG013,Omeprazole,SUP008,CSPC Pharma Intermediates,500,67.26,33630.0,2023-01-22,2023-01-13,58,True,2022,11,Q4
ORD03873,2022-11-17,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,1000,91.16,91160.0,2023-01-23,2023-02-06,81,False,2022,11,Q4
ORD00659,2022-11-17,DRG011,Salbutamol Sulfate,SUP005,Divi's Laboratories API,100,451.02,45102.0,2023-01-23,2023-01-14,58,True,2022,11,Q4
ORD04187,2022-11-18,DRG011,Salbutamol Sulfate,SUP005,Divi's Laboratories API,1000,429.32,429320.0,2023-01-24,2023-02-13,87,False,2022,11,Q4
ORD03540,2022-11-18,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,250,697.03,174257.5,2022-12-02,2022-11-30,12,True,2022,11,Q4
ORD00891,2022-11-18,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,1000,246.17,246170.0,2023-01-24,2023-01-19,62,True,2022,11,Q4
ORD00198,2022-11-18,DRG005,Glimepiride,SUP014,Euroapi France,1000,464.56,464560.0,2022-12-20,2022-12-12,24,True,2022,11,Q4
ORD02499,2022-11-18,DRG009,Azithromycin,SUP005,Divi's Laboratories API,5000,174.6,873000.0,2023-01-24,2023-01-14,57,True,2022,11,Q4
ORD00208,2022-11-19,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,100,84.21,8421.0,2023-01-25,2023-01-20,62,True,2022,11,Q4
ORD02938,2022-11-19,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,2000,44.21,88420.0,2023-01-08,2023-01-13,55,True,2022,11,Q4
ORD04365,2022-11-19,DRG004,Metformin HCl,SUP006,Zhejiang Pharma Chemical,100,31.24,3124.0,2023-01-25,2023-02-08,81,False,2022,11,Q4
ORD00507,2022-11-19,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,100,47.46,4746.0,2023-01-25,2023-02-09,82,False,2022,11,Q4
ORD00919,2022-11-19,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,250,478.94,119735.0,2023-01-25,2023-02-03,76,False,2022,11,Q4
ORD03125,2022-11-19,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,2000,79.61,159220.0,2023-01-25,2023-01-25,67,True,2022,11,Q4
ORD04324,2022-11-19,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,100,194.33,19433.0,2023-01-03,2023-01-01,43,True,2022,11,Q4
ORD02272,2022-11-20,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,250,2831.92,707980.0,2022-12-04,2022-12-04,14,True,2022,11,Q4
ORD00750,2022-11-20,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,500,319.15,159575.0,2023-01-26,2023-01-06,47,True,2022,11,Q4
ORD04530,2022-11-20,DRG003,Atorvastatin Calcium,SUP006,Zhejiang Pharma Chemical,250,151.34,37835.0,2023-01-26,2023-01-27,68,True,2022,11,Q4
ORD01844,2022-11-20,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,50,65.56,3278.0,2023-01-26,2023-01-24,65,True,2022,11,Q4
ORD04107,2022-11-20,DRG005,Glimepiride,SUP010,Novartis API GmbH,250,495.77,123942.5,2022-12-22,2022-12-21,31,True,2022,11,Q4
ORD03121,2022-11-21,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,100,149.03,14903.0,2023-01-17,2023-01-30,70,False,2022,11,Q4
ORD02694,2022-11-21,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,250,269.3,67325.0,2023-01-27,2023-02-01,72,True,2022,11,Q4
ORD00482,2022-11-21,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,2000,304.9,609800.0,2023-01-27,2023-01-11,51,True,2022,11,Q4
ORD02924,2022-11-21,DRG018,Cetirizine HCl,SUP025,Lupin API Division,250,50.78,12695.0,2023-01-27,2023-01-21,61,True,2022,11,Q4
ORD02973,2022-11-21,DRG013,Omeprazole,SUP008,CSPC Pharma Intermediates,100,79.11,7911.0,2023-01-27,2023-01-17,57,True,2022,11,Q4
ORD00049,2022-11-21,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,1000,354.26,354260.0,2022-12-23,2022-12-28,37,False,2022,11,Q4
ORD02263,2022-11-22,DRG004,Metformin HCl,SUP022,Cristalia Brazil API,100,67.07,6707.0,2023-01-11,2023-01-07,46,True,2022,11,Q4
ORD00756,2022-11-22,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,50,76.58,3829.0,2023-01-28,2023-01-21,60,True,2022,11,Q4
ORD00445,2022-11-22,DRG014,Pantoprazole Sodium,SUP004,Laurus Labs Synthesis,1000,109.16,109160.0,2023-01-28,2023-02-05,75,False,2022,11,Q4
ORD02186,2022-11-22,DRG009,Azithromycin,SUP020,Teva API Israel,1000,177.02,177020.0,2023-01-06,2023-01-13,52,False,2022,11,Q4
ORD01282,2022-11-22,DRG004,Metformin HCl,SUP015,Polpharma API Poland,5000,45.68,228400.0,2022-12-24,2022-12-26,34,True,2022,11,Q4
ORD02022,2022-11-22,DRG013,Omeprazole,SUP001,Aurobindo API Ltd,50,83.3,4165.0,2023-01-28,2023-01-20,59,True,2022,11,Q4
ORD03943,2022-11-22,DRG012,Montelukast Sodium,SUP005,Divi's Laboratories API,100,590.03,59003.0,2023-01-28,2023-02-09,79,False,2022,11,Q4
ORD04785,2022-11-22,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,250,1652.8,413200.0,2023-01-28,2023-01-30,69,True,2022,11,Q4
ORD03022,2022-11-23,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,2000,222.08,444160.0,2023-01-29,2023-02-09,78,False,2022,11,Q4
ORD02062,2022-11-23,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,1000,464.56,464560.0,2022-12-07,2022-12-07,14,True,2022,11,Q4
ORD04594,2022-11-23,DRG016,Escitalopram Oxalate,SUP005,Divi's Laboratories API,250,399.56,99890.0,2023-01-29,2023-02-14,83,False,2022,11,Q4
ORD01933,2022-11-23,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,50,452.55,22627.5,2022-12-25,2022-12-22,29,True,2022,11,Q4
ORD00093,2022-11-23,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,500,189.08,94540.0,2023-01-29,2023-01-25,63,True,2022,11,Q4
ORD02601,2022-11-24,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,250,87.9,21975.0,2023-01-30,2023-02-02,70,True,2022,11,Q4
ORD04305,2022-11-24,DRG009,Azithromycin,SUP020,Teva API Israel,2000,162.13,324260.0,2023-01-08,2023-01-11,48,True,2022,11,Q4
ORD02533,2022-11-24,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,2000,184.6,369200.0,2023-01-30,2023-01-21,58,True,2022,11,Q4
ORD04772,2022-11-24,DRG001,Lisinopril,SUP002,Cipla Chemical Works,2000,84.34,168680.0,2023-01-30,2023-02-01,69,True,2022,11,Q4
ORD02817,2022-11-24,DRG015,Sertraline HCl,SUP010,Novartis API GmbH,250,565.5,141375.0,2022-12-26,2022-12-22,28,True,2022,11,Q4
ORD03752,2022-11-24,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,1000,56.32,56320.0,2023-01-30,2023-02-03,71,True,2022,11,Q4
ORD02671,2022-11-24,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,1000,1570.78,1570780.0,2023-01-30,2023-01-12,49,True,2022,11,Q4
ORD02665,2022-11-24,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,1000,21.48,21480.0,2023-01-30,2023-01-30,67,True,2022,11,Q4
ORD04070,2022-11-25,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,250,492.26,123065.0,2022-12-09,2022-12-07,12,True,2022,11,Q4
ORD04430,2022-11-25,DRG017,Oseltamivir Phosphate,SUP010,Novartis API GmbH,500,2077.57,1038785.0,2022-12-27,2022-12-19,24,True,2022,11,Q4
ORD02488,2022-11-25,DRG001,Lisinopril,SUP001,Aurobindo API Ltd,100,91.88,9188.0,2023-01-31,2023-01-12,48,True,2022,11,Q4
ORD02781,2022-11-25,DRG001,Lisinopril,SUP006,Zhejiang Pharma Chemical,50,76.11,3805.5,2023-01-31,2023-02-13,80,False,2022,11,Q4
ORD01442,2022-11-25,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,500,566.43,283215.0,2022-12-09,2022-12-09,14,True,2022,11,Q4
ORD04515,2022-11-26,DRG005,Glimepiride,SUP020,Teva API Israel,1000,343.04,343040.0,2023-01-10,2023-01-12,47,True,2022,11,Q4
ORD03676,2022-11-26,DRG014,Pantoprazole Sodium,SUP021,Aspen Pharmacare API,250,155.39,38847.5,2023-01-22,2023-01-18,53,True,2022,11,Q4
ORD00317,2022-11-26,DRG016,Escitalopram Oxalate,SUP023,Mylan API Japan,250,557.24,139310.0,2023-02-01,2023-02-04,70,True,2022,11,Q4
ORD04935,2022-11-26,DRG003,Atorvastatin Calcium,SUP002,Cipla Chemical Works,5000,199.18,995900.0,2023-02-01,2023-02-10,76,False,2022,11,Q4
ORD04459,2022-11-26,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,500,41.42,20710.0,2023-02-01,2023-01-28,63,True,2022,11,Q4
ORD01094,2022-11-26,DRG005,Glimepiride,SUP020,Teva API Israel,100,356.37,35637.0,2023-01-10,2023-01-06,41,True,2022,11,Q4
ORD00352,2022-11-26,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,250,30.12,7530.0,2023-02-01,2023-02-17,83,False,2022,11,Q4
ORD05148,2022-11-27,DRG007,Acetaminophen (Paracetamol),SUP007,Huahai Pharmaceutical API,1000,19.12,19120.0,2023-02-02,2023-02-01,66,True,2022,11,Q4
